timestamp,temperature,humidity,power_consumption,energy_consumption,outdoor_temperature,outdoor_humidity,door_status,occupancy,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
1733870055,28.38,71.25,0.1,6721.96,27.9,72.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733870684,28.467,71.0,0.1,6721.98,28.0,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733871312,28.45,71.0,0.1,6722.0,27.8,73.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733871941,28.45,71.214,0.1,6722.02,27.8,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733872570,28.45,71.286,0.1,6722.030000000001,27.8,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733873198,28.46,71.417,0.1,6722.05,27.7,74.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733873827,28.433,71.429,0.1,6722.07,27.7,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733874456,28.4,71.571,0.1,6722.09,27.7,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733875084,28.4,71.714,0.1,6722.110000000001,27.6,75.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733875713,28.383,71.643,0.1,6722.12,27.7,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733876341,28.4,71.714,0.1,6722.14,27.6,75.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733876970,28.383,71.714,0.1,6722.16,27.6,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733877598,28.383,71.714,0.1,6722.18,27.6,74.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733878227,28.383,71.643,0.1,6722.1900000000005,27.7,73.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733878856,28.367,71.571,0.1,6722.209999999999,27.6,73.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733879484,28.367,71.714,0.1,6722.219999999999,27.6,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733880113,28.35,71.714,0.1,6722.25,27.6,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733880741,28.333,71.714,0.1,6722.27,27.5,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733881370,28.317,71.643,0.1,6722.280000000001,27.5,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733881998,28.333,71.929,0.1,6722.3,27.4,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733882627,28.317,72.071,0.1,6722.32,27.3,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733883255,28.3,72.071,0.1,6722.34,27.4,75.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733883884,28.3,72.071,0.1,6722.349999999999,27.3,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733884513,28.283,72.143,0.1,6722.37,27.3,75.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733885141,28.25,72.214,0.1,6722.39,27.2,76.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733885770,28.25,72.214,0.1,6722.41,27.1,76.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733886398,28.25,72.286,0.1,6722.42,27.1,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733887027,28.25,72.571,0.1,6722.4400000000005,27.1,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733887656,28.25,72.643,0.1,6722.46,27.0,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733888284,28.217,72.571,0.1,6722.48,26.9,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733888913,28.233,72.643,0.1,6722.5,26.9,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733889541,28.2,72.714,0.1,6722.52,27.0,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733890170,28.2,72.714,0.1,6722.530000000001,26.9,77.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733890798,28.183,72.929,0.1,6722.54,26.8,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733891427,28.167,72.929,0.1,6722.57,26.8,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733892056,28.167,72.929,0.1,6722.59,26.7,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733892684,28.15,72.929,0.1,6722.6,26.7,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733893313,28.15,72.929,0.1,6722.62,26.7,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733893941,28.117,73.071,0.1,6722.64,26.7,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733894570,28.1,73.071,0.1,6722.66,26.6,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733895198,28.083,73.143,0.1,6722.67,26.6,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733895827,28.083,73.143,0.1,6722.69,26.6,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733896455,28.083,73.214,0.1,6722.709999999999,26.6,78.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733897084,28.067,73.286,0.1,6722.73,26.5,78.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733897713,28.067,73.429,0.1,6722.74,26.6,79.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733898341,28.05,73.571,0.1,6722.76,26.4,79.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733898970,28.05,73.714,0.1,6722.780000000001,26.4,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733899599,28.033,73.643,0.1,6722.790000000001,26.4,79.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733900227,28.017,73.786,0.1,6722.8099999999995,26.5,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733900856,28.017,73.857,0.1,6722.84,26.4,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733901484,28.017,73.857,0.1,6722.849999999999,26.5,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733902113,28.0,73.857,0.1,6722.86,26.6,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733902741,28.017,73.857,0.1,6722.889999999999,26.8,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733903370,28.0,73.571,0.1,6722.91,27.0,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733903998,28.05,73.571,0.1,6722.92,27.2,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733904627,28.067,73.5,0.1,6722.93,27.3,77.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905255,28.083,73.429,0.1,6722.959999999999,27.5,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905678,28.117,73.429,0.1,6722.98,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905816,28.117,73.429,0.1,6722.98,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905884,28.117,73.429,0.1,6722.98,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905939,28.117,73.429,0.1,6722.98,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733906003,28.117,73.429,0.1,6722.98,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733906248,28.15,72.786,0.1,6722.99,28.0,72.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733906341,28.15,72.786,0.1,6722.99,28.0,72.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906409,28.15,72.786,0.1,6722.99,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906427,28.15,72.786,0.1,6722.99,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906512,28.15,72.786,0.1,6722.99,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906518,28.15,72.786,0.1,6722.99,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906536,28.15,72.786,0.1,6722.99,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906762,28.15,72.786,0.1,6722.99,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907141,28.217,72.5,0.1,6723.0,28.4,71.5,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907191,28.217,72.5,0.1,6723.0,28.4,71.5,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907334,28.217,72.5,0.1,6723.0,28.4,71.5,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907402,28.217,72.5,0.1,6723.0,28.4,71.5,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,23.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907437,28.217,72.5,0.1,6723.0,28.4,71.5,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,23.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907501,28.267,72.214,0.1,6723.03,28.5,70.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907769,28.267,72.214,0.1,6723.03,28.5,70.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907865,28.267,72.214,0.1,6723.03,28.5,70.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907967,28.267,72.214,0.1,6723.03,28.5,70.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733907985,28.267,72.214,0.1,6723.03,28.5,70.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733908155,28.35,71.714,0.1,6723.049999999999,28.9,68.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,AUTO,21.0,DRY,OFF,MED,22.0,COOL
1733908398,28.35,71.714,0.1,6723.049999999999,28.9,68.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,AUTO,21.0,DRY,OFF,MED,22.0,COOL
1733908458,28.35,71.714,0.1,6723.049999999999,28.9,68.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,AUTO,21.0,DRY,OFF,MED,22.0,COOL
1733908674,28.35,71.714,0.1,6723.049999999999,28.9,68.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,AUTO,21.0,COOL,OFF,MED,22.0,COOL
1733908794,28.4,71.214,0.1,6723.0599999999995,29.0,66.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733909027,28.4,71.214,0.1,6723.0599999999995,29.0,66.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733909655,28.467,71.0,0.1,6723.08,29.1,66.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733910284,28.533,70.714,0.1,6723.1,29.5,66.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733910912,28.55,70.571,0.1,6723.11,29.6,66.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733911541,28.65,70.214,0.1,6723.129999999999,29.8,65.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733911620,28.65,70.214,0.1,6723.129999999999,29.8,65.0,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733912169,28.683,69.929,0.1,6723.16,30.2,64.0,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733912798,28.767,69.786,0.1,6723.17,30.4,64.0,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733913420,28.8,69.857,0.1,6723.18,30.4,64.5,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733913427,28.8,69.857,0.1,6723.18,30.4,64.5,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733914055,28.833,69.643,0.1,6723.2,30.5,63.5,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733914684,28.883,69.5,0.1,6723.2300000000005,30.5,63.5,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733915220,28.933,69.214,0.1,6723.24,30.8,62.5,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,LOW,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733915312,28.933,69.214,0.1,6723.24,30.8,62.5,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,LOW,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733915941,28.983,68.929,0.1,6723.25,31.1,61.0,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,LOW,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733916569,29.033,68.571,0.1,6723.280000000001,31.8,59.5,0.0,0.0,OFF,AUTO,21.0,DRY,OFF,MED,23.5,COOL,OFF,LOW,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733917020,29.1,67.857,0.1,6723.299999999999,32.1,55.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,MED,23.5,COOL,OFF,LOW,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733917198,29.1,67.857,0.1,6723.299999999999,32.1,55.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,MED,23.5,COOL,OFF,LOW,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733917826,29.167,67.857,0.1,6723.3099999999995,32.3,56.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,MED,23.5,COOL,OFF,LOW,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
